X,Y,TYPEINCIDENT,DESCRIPTION,DATEINCIDENT,ANNEE,OBJECTID
-8002461.7998,5681244.4952,3,Conduite avec capacités affaiblies,2019/12/10 05:00:00+00,2019,2376
-8002461.7998,5681244.4952,7,Voie de fait,2019/10/30 04:00:00+00,2019,2377
-8002461.7998,5681244.4952,8,Vol,2019/10/23 04:00:00+00,2019,2378
-8002461.7998,5681244.4952,8,Vol,2019/10/23 04:00:00+00,2019,2379
-8002461.7998,5681244.4952,6,Menace ou acte de violence,2019/10/21 04:00:00+00,2019,2380
-8002461.7998,5681244.4952,8,Vol,2019/09/26 04:00:00+00,2019,2381
-8002461.7998,5681244.4952,7,Voie de fait,2019/09/24 04:00:00+00,2019,2382
-8002461.7998,5681244.4952,7,Voie de fait,2019/09/21 04:00:00+00,2019,2383
-8002461.7998,5681244.4952,5,Méfait,2019/08/12 04:00:00+00,2019,2384
-8003567.8088,5681441.7869,8,Vol,2019/11/10 05:00:00+00,2019,2385
-8011740.3328,5681334.1923,4,Introduction par effraction,2020/08/11 04:00:00+00,2020,2386
-8012277.332,5681318.6261,5,Méfait,2022/02/17 05:00:00+00,2022,2387
-8012277.332,5681318.6261,8,Vol,2020/03/01 05:00:00+00,2020,2388
-8012797.1899,5681376.0757,7,Voie de fait,2020/10/24 04:00:00+00,2020,2389
-8003567.8088,5681441.7869,4,Introduction par effraction,2019/11/20 05:00:00+00,2019,2390
-8007160.9809,5681838.9502,5,Méfait,2021/12/02 05:00:00+00,2021,2391
-8007160.9809,5681838.9502,8,Vol,2019/07/16 04:00:00+00,2019,2392
-8007160.9809,5681838.9502,8,Vol,2019/07/12 04:00:00+00,2019,2393
-8012277.332,5681318.6261,3,Conduite avec capacités affaiblies,2019/12/07 05:00:00+00,2019,2394
-8003567.8088,5681441.7869,5,Méfait,2019/08/07 04:00:00+00,2019,2395
-8003451.215,5681439.5388,8,Vol,2020/09/01 04:00:00+00,2020,2396
-8000506.5845,5681500.6547,4,Introduction par effraction,2021/03/26 04:00:00+00,2021,2397
-8012594.8837,5681272.8483,8,Vol,2022/04/30 04:00:00+00,2022,2398
-8003911.5853,5681430.0873,4,Introduction par effraction,2020/05/25 04:00:00+00,2020,2399
-8004021.074,5681432.4538,8,Vol,2020/04/03 04:00:00+00,2020,2400
-8003448.7763,5681545.1153,7,Voie de fait,2022/02/09 05:00:00+00,2022,2401
-8003448.7763,5681545.1153,5,Méfait,2022/01/18 05:00:00+00,2022,2402
-8003448.7763,5681545.1153,5,Méfait,2021/12/25 05:00:00+00,2021,2403
-8003448.7763,5681545.1153,4,Introduction par effraction,2021/12/22 05:00:00+00,2021,2404
-8003448.7763,5681545.1153,7,Voie de fait,2021/12/22 05:00:00+00,2021,2405
-8003448.7763,5681545.1153,6,Menace ou acte de violence,2021/10/22 04:00:00+00,2021,2406
-8003448.7763,5681545.1153,8,Vol,2021/09/27 04:00:00+00,2021,2407
-8003448.7763,5681545.1153,6,Menace ou acte de violence,2021/09/20 04:00:00+00,2021,2408
-8003448.7763,5681545.1153,7,Voie de fait,2021/09/13 04:00:00+00,2021,2409
-8003448.7763,5681545.1153,7,Voie de fait,2021/08/21 04:00:00+00,2021,2410
-8003448.7763,5681545.1153,8,Vol,2020/12/30 05:00:00+00,2020,2411
-8003448.7763,5681545.1153,7,Voie de fait,2020/12/09 05:00:00+00,2020,2412
-8003448.7763,5681545.1153,6,Menace ou acte de violence,2020/12/09 05:00:00+00,2020,2413
-8003448.7763,5681545.1153,5,Méfait,2020/12/08 05:00:00+00,2020,2414
-8003448.7763,5681545.1153,4,Introduction par effraction,2019/10/23 04:00:00+00,2019,2415
-8003448.7763,5681545.1153,6,Menace ou acte de violence,2019/09/19 04:00:00+00,2019,2416
-8003448.7763,5681545.1153,7,Voie de fait,2019/07/24 04:00:00+00,2019,2417
-7998792.5929,5681567.9011,3,Conduite avec capacités affaiblies,2019/07/25 04:00:00+00,2019,2418
-8003911.5853,5681430.0873,6,Menace ou acte de violence,2022/02/03 05:00:00+00,2022,2419
-8003911.5853,5681430.0873,6,Menace ou acte de violence,2022/02/03 05:00:00+00,2022,2420
-8010181.3418,5681191.5076,6,Menace ou acte de violence,2021/05/07 04:00:00+00,2021,2421
-8012277.332,5681318.6261,3,Conduite avec capacités affaiblies,2019/12/01 05:00:00+00,2019,2422
-8003677.369,5681612.4409,5,Méfait,2022/02/05 05:00:00+00,2022,2423
-8003677.369,5681612.4409,8,Vol,2019/12/06 05:00:00+00,2019,2424
-8013896.1561,5681311.5192,8,Vol,2020/08/13 04:00:00+00,2020,2425
-8003175.2223,5681753.3031,8,Vol,2021/03/29 04:00:00+00,2021,2426
-8006483.5508,5682112.1665,8,Vol,2022/05/07 04:00:00+00,2022,2427
-8003175.2223,5681753.3031,4,Introduction par effraction,2020/08/28 04:00:00+00,2020,2428
-8013782.2479,5681300.7994,4,Introduction par effraction,2021/03/12 05:00:00+00,2021,2429
-8012594.8837,5681272.8483,7,Voie de fait,2019/08/07 04:00:00+00,2019,2430
-8011493.325,5681297.8494,7,Voie de fait,2019/07/10 04:00:00+00,2019,2431
-8011493.325,5681297.8494,7,Voie de fait,2019/07/01 04:00:00+00,2019,2432
-8012797.1899,5681376.0757,5,Méfait,2022/03/05 05:00:00+00,2022,2433
-8012797.1899,5681376.0757,6,Menace ou acte de violence,2020/01/04 05:00:00+00,2020,2434
-8003677.369,5681612.4409,4,Introduction par effraction,2021/04/03 04:00:00+00,2021,2435
-8014249.3022,5681346.3093,7,Voie de fait,2020/08/01 04:00:00+00,2020,2436
-8003448.7763,5681545.1153,8,Vol,2019/07/11 04:00:00+00,2019,2437
-8012453.3558,5681539.2882,8,Vol,2021/11/24 05:00:00+00,2021,2438
-8003677.369,5681612.4409,8,Vol,2020/11/21 05:00:00+00,2020,2439
-8004131.9797,5681680.0911,4,Introduction par effraction,2019/10/23 04:00:00+00,2019,2440
-8004024.7361,5681643.4592,8,Vol,2022/04/14 04:00:00+00,2022,2441
-8004024.7361,5681643.4592,8,Vol,2021/09/15 04:00:00+00,2021,2442
-8021010.0099,5681253.5448,6,Menace ou acte de violence,2021/12/07 05:00:00+00,2021,2443
-8021010.0099,5681253.5448,8,Vol,2021/02/18 05:00:00+00,2021,2444
-8011710.8758,5681483.2993,4,Introduction par effraction,2020/01/11 05:00:00+00,2020,2445
-8009880.1189,5681355.27,5,Méfait,2020/06/03 04:00:00+00,2020,2446
-8009295.477,5681780.7655,6,Menace ou acte de violence,2022/04/22 04:00:00+00,2022,2447
-8012453.3558,5681539.2882,5,Méfait,2020/05/08 04:00:00+00,2020,2448
-8003910.8826,5681635.4643,4,Introduction par effraction,2020/07/01 04:00:00+00,2020,2449
-8012453.3558,5681539.2882,3,Conduite avec capacités affaiblies,2021/06/02 04:00:00+00,2021,2450
-8003563.5903,5681608.719,5,Méfait,2020/03/15 04:00:00+00,2020,2451
-8009295.477,5681780.7655,4,Introduction par effraction,2022/03/10 05:00:00+00,2022,2452
-8009295.477,5681780.7655,8,Vol,2022/03/07 05:00:00+00,2022,2453
-8009295.477,5681780.7655,8,Vol,2019/09/30 04:00:00+00,2019,2454
-8003677.369,5681612.4409,7,Voie de fait,2022/06/10 04:00:00+00,2022,2455
-8012797.1899,5681376.0757,4,Introduction par effraction,2022/04/26 04:00:00+00,2022,2456
-8012797.1899,5681376.0757,7,Voie de fait,2022/03/11 05:00:00+00,2022,2457
-8012797.1899,5681376.0757,3,Conduite avec capacités affaiblies,2021/04/17 04:00:00+00,2021,2458
-8012797.1899,5681376.0757,6,Menace ou acte de violence,2020/11/23 05:00:00+00,2020,2459
-8012797.1899,5681376.0757,7,Voie de fait,2020/01/11 05:00:00+00,2020,2460
-8011710.8758,5681483.2993,8,Vol,2022/02/17 05:00:00+00,2022,2461
-8006924.6032,5681973.1157,8,Vol,2019/09/17 04:00:00+00,2019,2462
-8014248.6221,5681463.2643,5,Méfait,2020/02/17 05:00:00+00,2020,2463
-8003910.8826,5681635.4643,6,Menace ou acte de violence,2020/06/01 04:00:00+00,2020,2464
-8003910.8826,5681635.4643,7,Voie de fait,2019/09/05 04:00:00+00,2019,2465
-8003675.723,5681763.6433,7,Voie de fait,2021/02/25 05:00:00+00,2021,2466
-8003675.723,5681763.6433,7,Voie de fait,2021/02/15 05:00:00+00,2021,2467
-8003675.723,5681763.6433,7,Voie de fait,2020/07/11 04:00:00+00,2020,2468
-8003792.2716,5681763.0371,5,Méfait,2020/09/13 04:00:00+00,2020,2469
-8004820.8809,5681110.5282,4,Introduction par effraction,2021/05/15 04:00:00+00,2021,2470
-8024894.756,5681379.8843,7,Voie de fait,2020/05/10 04:00:00+00,2020,2471
-8012797.1899,5681376.0757,5,Méfait,2021/09/08 04:00:00+00,2021,2472
-8012797.1899,5681376.0757,4,Introduction par effraction,2020/07/26 04:00:00+00,2020,2473
-8012797.1899,5681376.0757,5,Méfait,2020/03/25 04:00:00+00,2020,2474
-8009295.477,5681780.7655,7,Voie de fait,2021/12/21 05:00:00+00,2021,2475
-8009295.477,5681780.7655,8,Vol,2021/12/16 05:00:00+00,2021,2476
-8009295.477,5681780.7655,7,Voie de fait,2021/11/16 05:00:00+00,2021,2477
-8009295.477,5681780.7655,7,Voie de fait,2021/11/04 04:00:00+00,2021,2478
-8009295.477,5681780.7655,8,Vol,2021/10/28 04:00:00+00,2021,2479
-8009295.477,5681780.7655,8,Vol,2021/10/04 04:00:00+00,2021,2480
-8013756.6148,5681529.4552,5,Méfait,2020/02/16 05:00:00+00,2020,2481
-8003175.2223,5681753.3031,8,Vol,2021/08/04 04:00:00+00,2021,2482
-8004131.9797,5681680.0911,6,Menace ou acte de violence,2020/01/24 05:00:00+00,2020,2483
-8021010.5186,5681460.3811,8,Vol,2020/02/11 05:00:00+00,2020,2484
-8000506.5845,5681500.6547,8,Vol,2022/06/19 04:00:00+00,2022,2485
-8000506.5845,5681500.6547,8,Vol,2022/04/29 04:00:00+00,2022,2486
-8000506.5845,5681500.6547,5,Méfait,2022/02/18 05:00:00+00,2022,2487
-8000506.5845,5681500.6547,3,Conduite avec capacités affaiblies,2021/09/13 04:00:00+00,2021,2488
-8000506.5845,5681500.6547,8,Vol,2021/09/13 04:00:00+00,2021,2489
-8000506.5845,5681500.6547,8,Vol,2021/07/25 04:00:00+00,2021,2490
-8000506.5845,5681500.6547,8,Vol,2021/07/13 04:00:00+00,2021,2491
-8000506.5845,5681500.6547,4,Introduction par effraction,2020/05/31 04:00:00+00,2020,2492
-8000506.5845,5681500.6547,8,Vol,2019/09/20 04:00:00+00,2019,2493
-8021010.5186,5681460.3811,6,Menace ou acte de violence,2021/03/15 04:00:00+00,2021,2494
-8014134.0039,5681568.0793,7,Voie de fait,2020/04/28 04:00:00+00,2020,2495
-8014134.0039,5681568.0793,7,Voie de fait,2020/03/22 04:00:00+00,2020,2496
-8003563.5903,5681608.719,8,Vol,2022/03/26 04:00:00+00,2022,2497
-8003675.723,5681763.6433,6,Menace ou acte de violence,2021/08/26 04:00:00+00,2021,2498
-8003675.723,5681763.6433,5,Méfait,2019/09/26 04:00:00+00,2019,2499
-8003792.2716,5681763.0371,6,Menace ou acte de violence,2022/03/11 05:00:00+00,2022,2500
-8003792.2716,5681763.0371,6,Menace ou acte de violence,2022/02/13 05:00:00+00,2022,2501
-8012453.3558,5681539.2882,7,Voie de fait,2021/12/19 05:00:00+00,2021,2502
-8012453.3558,5681539.2882,8,Vol,2021/11/12 05:00:00+00,2021,2503
-8012453.3558,5681539.2882,5,Méfait,2020/11/09 05:00:00+00,2020,2504
-8002623.016,5682128.5009,4,Introduction par effraction,2019/08/05 04:00:00+00,2019,2505
-8003908.8449,5681763.8551,7,Voie de fait,2022/06/22 04:00:00+00,2022,2506
-8003563.5903,5681608.719,4,Introduction par effraction,2021/02/16 05:00:00+00,2021,2507
-8003563.5903,5681608.719,7,Voie de fait,2020/09/10 04:00:00+00,2020,2508
-8003563.5903,5681608.719,7,Voie de fait,2019/11/03 04:00:00+00,2019,2509
-8006924.6032,5681973.1157,8,Vol,2019/09/14 04:00:00+00,2019,2510
-8006924.6032,5681973.1157,7,Voie de fait,2019/07/26 04:00:00+00,2019,2511
-8002737.9768,5682117.9521,8,Vol,2019/12/08 05:00:00+00,2019,2512
-8012896.0868,5681498.3233,6,Menace ou acte de violence,2020/08/20 04:00:00+00,2020,2513
-8012896.0868,5681498.3233,6,Menace ou acte de violence,2019/07/09 04:00:00+00,2019,2514
-8014134.0039,5681568.0793,5,Méfait,2020/03/16 04:00:00+00,2020,2515
-8013873.3677,5681540.1227,8,Vol,2020/05/10 04:00:00+00,2020,2516
-8002737.9768,5682117.9521,8,Vol,2021/03/25 04:00:00+00,2021,2517
-8002737.9768,5682117.9521,8,Vol,2020/12/20 05:00:00+00,2020,2518
-8003175.2223,5681753.3031,4,Introduction par effraction,2022/01/09 05:00:00+00,2022,2519
-8003175.2223,5681753.3031,4,Introduction par effraction,2019/11/28 05:00:00+00,2019,2520
-8002852.962,5682108.8278,8,Vol,2021/04/18 04:00:00+00,2021,2521
-8002852.962,5682108.8278,8,Vol,2020/10/16 04:00:00+00,2020,2522
-8012896.0868,5681498.3233,5,Méfait,2020/03/25 04:00:00+00,2020,2523
-7996369.9152,5682394.3231,3,Conduite avec capacités affaiblies,2022/01/31 05:00:00+00,2022,2524
-8003563.5903,5681608.719,5,Méfait,2022/04/17 04:00:00+00,2022,2525
-8003563.5903,5681608.719,7,Voie de fait,2022/03/03 05:00:00+00,2022,2526
-8003563.5903,5681608.719,7,Voie de fait,2021/11/28 05:00:00+00,2021,2527
-8002737.9768,5682117.9521,8,Vol,2021/03/25 04:00:00+00,2021,2528
-8011671.7276,5681781.8341,8,Vol,2021/11/08 05:00:00+00,2021,2529
-8011671.7276,5681781.8341,5,Méfait,2020/03/18 04:00:00+00,2020,2530
-8003190.1817,5681880.4844,7,Voie de fait,2021/11/16 05:00:00+00,2021,2531
-8003190.1817,5681880.4844,8,Vol,2021/11/11 05:00:00+00,2021,2532
-8003190.1817,5681880.4844,5,Méfait,2021/11/01 04:00:00+00,2021,2533
-8003190.1817,5681880.4844,4,Introduction par effraction,2021/07/25 04:00:00+00,2021,2534
-8003190.1817,5681880.4844,8,Vol,2019/08/11 04:00:00+00,2019,2535
-8003792.2716,5681763.0371,3,Conduite avec capacités affaiblies,2021/08/28 04:00:00+00,2021,2536
-8015365.1428,5681514.4137,7,Voie de fait,2022/03/17 04:00:00+00,2022,2537
-8002852.962,5682108.8278,8,Vol,2019/08/27 04:00:00+00,2019,2538
-8003675.723,5681763.6433,8,Vol,2021/08/26 04:00:00+00,2021,2539
-8002623.016,5682128.5009,4,Introduction par effraction,2021/05/06 04:00:00+00,2021,2540
-8002623.016,5682128.5009,8,Vol,2021/03/30 04:00:00+00,2021,2541
-8002737.9768,5682117.9521,4,Introduction par effraction,2020/02/21 05:00:00+00,2020,2542
-8013025.7036,5681658.2596,5,Méfait,2021/06/24 04:00:00+00,2021,2543
-8013025.7036,5681658.2596,5,Méfait,2020/08/10 04:00:00+00,2020,2544
-8013025.7036,5681658.2596,5,Méfait,2020/08/02 04:00:00+00,2020,2545
-8013025.7036,5681658.2596,7,Voie de fait,2020/07/14 04:00:00+00,2020,2546
-8013025.7036,5681658.2596,5,Méfait,2020/06/05 04:00:00+00,2020,2547
-8002623.016,5682128.5009,3,Conduite avec capacités affaiblies,2022/02/16 05:00:00+00,2022,2548
-8003675.723,5681763.6433,4,Introduction par effraction,2022/01/11 05:00:00+00,2022,2549
-8003190.1817,5681880.4844,5,Méfait,2021/05/11 04:00:00+00,2021,2550
-8002388.7327,5682143.9645,6,Menace ou acte de violence,2021/11/08 05:00:00+00,2021,2551
-8002388.7327,5682143.9645,7,Voie de fait,2021/09/27 04:00:00+00,2021,2552
-8002388.7327,5682143.9645,6,Menace ou acte de violence,2020/12/18 05:00:00+00,2020,2553
-8002388.7327,5682143.9645,8,Vol,2019/12/24 05:00:00+00,2019,2554
-8002737.9768,5682117.9521,7,Voie de fait,2022/03/07 05:00:00+00,2022,2555
-8002737.9768,5682117.9521,7,Voie de fait,2022/05/04 04:00:00+00,2022,2556
-8011671.7276,5681781.8341,8,Vol,2022/05/21 04:00:00+00,2022,2557
-8011671.7276,5681781.8341,8,Vol,2022/01/14 05:00:00+00,2022,2558
-8003675.2017,5681897.7142,6,Menace ou acte de violence,2022/04/30 04:00:00+00,2022,2559
-8002623.016,5682128.5009,8,Vol,2020/08/21 04:00:00+00,2020,2560
-8002623.016,5682128.5009,4,Introduction par effraction,2019/08/12 04:00:00+00,2019,2561
-8012484.8646,5681709.4173,8,Vol,2019/08/07 04:00:00+00,2019,2562
-8002852.962,5682108.8278,7,Voie de fait,2020/07/26 04:00:00+00,2020,2563
-8002852.962,5682108.8278,5,Méfait,2020/05/07 04:00:00+00,2020,2564
-8003792.2716,5681763.0371,4,Introduction par effraction,2022/04/15 04:00:00+00,2022,2565
-8003792.2716,5681763.0371,8,Vol,2020/11/06 05:00:00+00,2020,2566
-8003792.2716,5681763.0371,7,Voie de fait,2019/11/11 05:00:00+00,2019,2567
-8003675.2017,5681897.7142,8,Vol,2022/06/09 04:00:00+00,2022,2568
-8003675.2017,5681897.7142,7,Voie de fait,2021/08/15 04:00:00+00,2021,2569
-8003675.2017,5681897.7142,7,Voie de fait,2020/05/19 04:00:00+00,2020,2570
-8013025.7036,5681658.2596,6,Menace ou acte de violence,2020/08/03 04:00:00+00,2020,2571
-8009180.416,5681968.3409,7,Voie de fait,2022/03/17 04:00:00+00,2022,2572
-8009180.416,5681968.3409,6,Menace ou acte de violence,2022/02/10 05:00:00+00,2022,2573
-8009180.416,5681968.3409,6,Menace ou acte de violence,2022/01/31 05:00:00+00,2022,2574
-8009180.416,5681968.3409,8,Vol,2021/10/08 04:00:00+00,2021,2575
-8009180.416,5681968.3409,6,Menace ou acte de violence,2020/12/14 05:00:00+00,2020,2576
-8009180.416,5681968.3409,6,Menace ou acte de violence,2020/02/21 05:00:00+00,2020,2577
-8009180.416,5681968.3409,8,Vol,2020/02/12 05:00:00+00,2020,2578
-8009180.416,5681968.3409,8,Vol,2019/09/16 04:00:00+00,2019,2579
-8010943.6146,5681763.77310001,6,Menace ou acte de violence,2021/08/29 04:00:00+00,2021,2580
-8009923.1283,5681831.7408,6,Menace ou acte de violence,2021/03/22 04:00:00+00,2021,2581
-8009923.1283,5681831.7408,6,Menace ou acte de violence,2021/03/19 04:00:00+00,2021,2582
-8002623.016,5682128.5009,7,Voie de fait,2022/02/27 05:00:00+00,2022,2583
-8002623.016,5682128.5009,7,Voie de fait,2022/02/27 05:00:00+00,2022,2584
-8002623.016,5682128.5009,7,Voie de fait,2021/11/16 05:00:00+00,2021,2585
-8002623.016,5682128.5009,7,Voie de fait,2021/10/12 04:00:00+00,2021,2586
-8002623.016,5682128.5009,8,Vol,2019/10/23 04:00:00+00,2019,2587
-8013745.9817,5681646.597,5,Méfait,2021/08/14 04:00:00+00,2021,2588
-8003190.1817,5681880.4844,4,Introduction par effraction,2019/10/30 04:00:00+00,2019,2589
-8008320.3062,5681802.6961,6,Menace ou acte de violence,2022/05/13 04:00:00+00,2022,2590
-8003675.2017,5681897.7142,6,Menace ou acte de violence,2021/08/17 04:00:00+00,2021,2591
-8003675.2017,5681897.7142,6,Menace ou acte de violence,2020/04/01 04:00:00+00,2020,2592
-8003675.2017,5681897.7142,7,Voie de fait,2021/11/30 05:00:00+00,2021,2593
-8003190.1817,5681880.4844,8,Vol,2021/02/23 05:00:00+00,2021,2594
-8003190.1817,5681880.4844,4,Introduction par effraction,2022/05/09 04:00:00+00,2022,2595
-8002388.7327,5682143.9645,4,Introduction par effraction,2022/05/22 04:00:00+00,2022,2596
-8002388.7327,5682143.9645,4,Introduction par effraction,2021/07/09 04:00:00+00,2021,2597
-8002388.7327,5682143.9645,7,Voie de fait,2019/12/12 05:00:00+00,2019,2598
-8011671.7276,5681781.8341,3,Conduite avec capacités affaiblies,2019/09/07 04:00:00+00,2019,2599
-8002737.9768,5682117.9521,8,Vol,2019/12/08 05:00:00+00,2019,2600
-8006483.5508,5682112.1665,8,Vol,2020/12/01 05:00:00+00,2020,2601
-8006483.5508,5682112.1665,8,Vol,2020/04/03 04:00:00+00,2020,2602
-8006483.5508,5682112.1665,5,Méfait,2020/03/10 04:00:00+00,2020,2603
-8006483.5508,5682112.1665,4,Introduction par effraction,2019/10/28 04:00:00+00,2019,2604
-8002388.7327,5682143.9645,7,Voie de fait,2021/09/22 04:00:00+00,2021,2605
-8002388.7327,5682143.9645,8,Vol,2021/09/17 04:00:00+00,2021,2606
-8002388.7327,5682143.9645,8,Vol,2021/05/22 04:00:00+00,2021,2607
-8002388.7327,5682143.9645,7,Voie de fait,2021/03/13 05:00:00+00,2021,2608
-8009295.477,5681780.7655,3,Conduite avec capacités affaiblies,2022/01/29 05:00:00+00,2022,2609
-8001957.6725,5682207.0297,3,Conduite avec capacités affaiblies,2021/07/03 04:00:00+00,2021,2610
-8001957.6725,5682207.0297,4,Introduction par effraction,2021/05/07 04:00:00+00,2021,2611
-8001957.6725,5682207.0297,4,Introduction par effraction,2020/08/23 04:00:00+00,2020,2612
-8001957.6725,5682207.0297,4,Introduction par effraction,2020/06/04 04:00:00+00,2020,2613
-8001957.6725,5682207.0297,4,Introduction par effraction,2020/05/13 04:00:00+00,2020,2614
-8001957.6725,5682207.0297,4,Introduction par effraction,2020/04/05 04:00:00+00,2020,2615
-8001957.6725,5682207.0297,4,Introduction par effraction,2019/10/02 04:00:00+00,2019,2616
-8006411.5539,5682140.5425,5,Méfait,2021/05/03 04:00:00+00,2021,2617
-8006411.5539,5682140.5425,5,Méfait,2019/09/13 04:00:00+00,2019,2618
-8006411.5539,5682140.5425,5,Méfait,2019/07/18 04:00:00+00,2019,2619
-8003675.2017,5681897.7142,8,Vol,2021/06/24 04:00:00+00,2021,2620
-8003675.2017,5681897.7142,4,Introduction par effraction,2022/01/20 05:00:00+00,2022,2621
-8003675.2017,5681897.7142,8,Vol,2021/06/24 04:00:00+00,2021,2622
-8003511.7611,5682102.3019,6,Menace ou acte de violence,2019/12/26 05:00:00+00,2019,2623
-7998792.5929,5681567.9011,3,Conduite avec capacités affaiblies,2022/05/24 04:00:00+00,2022,2624
-8024894.756,5681379.8843,5,Méfait,2020/01/30 05:00:00+00,2020,2625
-8003909.6182,5681995.4834,8,Vol,2020/08/21 04:00:00+00,2020,2626
-8007631.1397,5681896.3347,5,Méfait,2021/07/14 04:00:00+00,2021,2627
-8002737.9768,5682117.9521,8,Vol,2022/03/28 04:00:00+00,2022,2628
-8002737.9768,5682117.9521,7,Voie de fait,2022/02/16 05:00:00+00,2022,2629
-8002737.9768,5682117.9521,7,Voie de fait,2020/10/23 04:00:00+00,2020,2630
-8003675.2017,5681897.7142,5,Méfait,2019/11/14 05:00:00+00,2019,2631
-8012916.6849,5681747.5834,6,Menace ou acte de violence,2021/02/24 05:00:00+00,2021,2632
-8008320.3062,5681802.6961,5,Méfait,2020/12/07 05:00:00+00,2020,2633
-8006483.5508,5682112.1665,7,Voie de fait,2020/02/16 05:00:00+00,2020,2634
-8002852.962,5682108.8278,8,Vol,2021/03/04 05:00:00+00,2021,2635
-8003603.6856,5682030.0198,4,Introduction par effraction,2021/01/04 05:00:00+00,2021,2636
-8002969.4414,5682103.9548,7,Voie de fait,2021/08/31 04:00:00+00,2021,2637
-8002969.4414,5682103.9548,7,Voie de fait,2021/06/07 04:00:00+00,2021,2638
-8002969.4414,5682103.9548,4,Introduction par effraction,2020/10/15 04:00:00+00,2020,2639
-8002969.4414,5682103.9548,7,Voie de fait,2020/05/14 04:00:00+00,2020,2640
-8002623.016,5682128.5009,4,Introduction par effraction,2020/02/20 05:00:00+00,2020,2641
