REF_DATE;GEO;DGUID;Custodial and community admissions;UOM;UOM_ID;SCALAR_FACTOR;SCALAR_ID;VECTOR;COORDINATE;VALUE;STATUS;SYMBOL;TERMINATED;DECIMALS
2001/2002;Northwest Territories;2016A000261;Remand;Number;223;units;0;v80747964;14.3;237;;;;0
2001/2002;Northwest Territories;2016A000261;Other custodial statuses;Number;223;units;0;v80747965;14.4;13;;;;0
2001/2002;Northwest Territories;2016A000261;Total community admissions;Number;223;units;0;v80747966;14.5;;..;;;0
2001/2002;Northwest Territories;2016A000261;Probation and conditional sentences;Number;223;units;0;v80747967;14.6;;..;;;0
2001/2002;Northwest Territories;2016A000261;Probation;Number;223;units;0;v80747968;14.7;;..;;;0
2001/2002;Northwest Territories;2016A000261;Conditional sentence;Number;223;units;0;v80747969;14.8;;..;;;0
2001/2002;Northwest Territories;2016A000261;Other community programs;Number;223;units;0;v80747970;14.9;;..;;;0
2001/2002;Northwest Territories;2016A000261;Unknown community admissions;Number;223;units;0;v80747971;14.10;;..;;;0
2001/2002;Nunavut;2016A000262;Total custodial admissions;Number;223;units;0;v80747973;15.1;531;;;;0
2001/2002;Nunavut;2016A000262;Sentenced;Number;223;units;0;v80747974;15.2;313;;;;0
2001/2002;Nunavut;2016A000262;Remand;Number;223;units;0;v80747975;15.3;218;;;;0
2001/2002;Nunavut;2016A000262;Total community admissions;Number;223;units;0;v80747977;15.5;400;;;;0
2001/2002;Nunavut;2016A000262;Probation and conditional sentences;Number;223;units;0;v80747978;15.6;248;;;;0
2001/2002;Nunavut;2016A000262;Probation;Number;223;units;0;v80747979;15.7;193;;;;0
2001/2002;Nunavut;2016A000262;Conditional sentence;Number;223;units;0;v80747980;15.8;55;;;;0
2001/2002;Nunavut;2016A000262;Other community programs;Number;223;units;0;v80747981;15.9;150;;;;0
2001/2002;Nunavut;2016A000262;Unknown community admissions;Number;223;units;0;v80747982;15.10;2;;;;0
2002/2003;Provinces and territories;2016A000011124;Total custodial admissions;Number;223;units;0;v80747819;1.1;211092;;;;0
2002/2003;Provinces and territories;2016A000011124;Sentenced;Number;223;units;0;v80747820;1.2;69033;;;;0
2002/2003;Provinces and territories;2016A000011124;Remand;Number;223;units;0;v80747821;1.3;115521;;;;0
2002/2003;Provinces and territories;2016A000011124;Other custodial statuses;Number;223;units;0;v80747822;1.4;26538;;;;0
2002/2003;Provinces and territories;2016A000011124;Total community admissions;Number;223;units;0;v80747823;1.5;150843;;;;0
2002/2003;Provinces and territories;2016A000011124;Probation and conditional sentences;Number;223;units;0;v80747824;1.6;101040;;;;0
2002/2003;Provinces and territories;2016A000011124;Probation;Number;223;units;0;v80747825;1.7;82010;;;;0
2002/2003;Provinces and territories;2016A000011124;Conditional sentence;Number;223;units;0;v80747826;1.8;19030;;;;0
2002/2003;Provinces and territories;2016A000011124;Other community programs;Number;223;units;0;v80747827;1.9;49802;;;;0
2002/2003;Provinces and territories;2016A000011124;Unknown community admissions;Number;223;units;0;v80747828;1.10;1;;;;0
2002/2003;Newfoundland and Labrador;2016A000210;Total custodial admissions;Number;223;units;0;v80747830;2.1;1675;;;;0
2002/2003;Newfoundland and Labrador;2016A000210;Sentenced;Number;223;units;0;v80747831;2.2;1148;;;;0
2002/2003;Newfoundland and Labrador;2016A000210;Remand;Number;223;units;0;v80747832;2.3;427;;;;0
2002/2003;Newfoundland and Labrador;2016A000210;Other custodial statuses;Number;223;units;0;v80747833;2.4;100;;;;0
2002/2003;Newfoundland and Labrador;2016A000210;Total community admissions;Number;223;units;0;v80747834;2.5;2048;;;;0
2002/2003;Newfoundland and Labrador;2016A000210;Probation and conditional sentences;Number;223;units;0;v80747835;2.6;2048;;;;0
2002/2003;Newfoundland and Labrador;2016A000210;Probation;Number;223;units;0;v80747836;2.7;1736;;;;0
2002/2003;Newfoundland and Labrador;2016A000210;Conditional sentence;Number;223;units;0;v80747837;2.8;312;;;;0
2002/2003;Newfoundland and Labrador;2016A000210;Other community programs;Number;223;units;0;v80747838;2.9;0;;;;0
2002/2003;Newfoundland and Labrador;2016A000210;Unknown community admissions;Number;223;units;0;v80747839;2.10;0;;;;0
2002/2003;Prince Edward Island;2016A000211;Total custodial admissions;Number;223;units;0;v80747841;3.1;859;;;;0
2002/2003;Prince Edward Island;2016A000211;Sentenced;Number;223;units;0;v80747842;3.2;594;;;;0
2002/2003;Prince Edward Island;2016A000211;Remand;Number;223;units;0;v80747843;3.3;265;;;;0
2002/2003;Prince Edward Island;2016A000211;Other custodial statuses;Number;223;units;0;v80747844;3.4;;..;;;0
2002/2003;Prince Edward Island;2016A000211;Total community admissions;Number;223;units;0;v80747845;3.5;797;;;;0
2002/2003;Prince Edward Island;2016A000211;Probation and conditional sentences;Number;223;units;0;v80747846;3.6;578;;;;0
2002/2003;Prince Edward Island;2016A000211;Probation;Number;223;units;0;v80747847;3.7;541;;;;0
2002/2003;Prince Edward Island;2016A000211;Conditional sentence;Number;223;units;0;v80747848;3.8;37;;;;0
2002/2003;Prince Edward Island;2016A000211;Other community programs;Number;223;units;0;v80747849;3.9;219;;;;0
2002/2003;Prince Edward Island;2016A000211;Unknown community admissions;Number;223;units;0;v80747850;3.10;0;;;;0
2002/2003;Nova Scotia;2016A000212;Total custodial admissions;Number;223;units;0;v80747852;4.1;3840;;;;0
2002/2003;Nova Scotia;2016A000212;Sentenced;Number;223;units;0;v80747853;4.2;1550;;;;0
2002/2003;Nova Scotia;2016A000212;Remand;Number;223;units;0;v80747854;4.3;1949;;;;0
2002/2003;Nova Scotia;2016A000212;Other custodial statuses;Number;223;units;0;v80747855;4.4;341;;;;0
2002/2003;Nova Scotia;2016A000212;Total community admissions;Number;223;units;0;v80747856;4.5;5241;;;;0
2002/2003;Nova Scotia;2016A000212;Probation and conditional sentences;Number;223;units;0;v80747857;4.6;3614;;;;0
2002/2003;Nova Scotia;2016A000212;Probation;Number;223;units;0;v80747858;4.7;2999;;;;0
2002/2003;Nova Scotia;2016A000212;Conditional sentence;Number;223;units;0;v80747859;4.8;615;;;;0
2002/2003;Nova Scotia;2016A000212;Other community programs;Number;223;units;0;v80747860;4.9;1627;;;;0
2002/2003;Nova Scotia;2016A000212;Unknown community admissions;Number;223;units;0;v80747861;4.10;0;;;;0
2002/2003;New Brunswick;2016A000213;Total custodial admissions;Number;223;units;0;v80747863;5.1;4348;;;;0
2002/2003;New Brunswick;2016A000213;Sentenced;Number;223;units;0;v80747864;5.2;2454;;;;0
2002/2003;New Brunswick;2016A000213;Remand;Number;223;units;0;v80747865;5.3;1358;;;;0
2002/2003;New Brunswick;2016A000213;Other custodial statuses;Number;223;units;0;v80747866;5.4;536;;;;0
2002/2003;New Brunswick;2016A000213;Total community admissions;Number;223;units;0;v80747867;5.5;3220;;;;0
2002/2003;New Brunswick;2016A000213;Probation and conditional sentences;Number;223;units;0;v80747868;5.6;2398;;;;0
2002/2003;New Brunswick;2016A000213;Probation;Number;223;units;0;v80747869;5.7;1792;;;;0
2002/2003;New Brunswick;2016A000213;Conditional sentence;Number;223;units;0;v80747870;5.8;606;;;;0
2002/2003;New Brunswick;2016A000213;Other community programs;Number;223;units;0;v80747871;5.9;822;;;;0
2002/2003;New Brunswick;2016A000213;Unknown community admissions;Number;223;units;0;v80747872;5.10;0;;;;0
2002/2003;Quebec;2016A000224;Total custodial admissions;Number;223;units;0;v80747874;6.1;43080;;;;0
2002/2003;Quebec;2016A000224;Sentenced;Number;223;units;0;v80747875;6.2;13423;;;;0
2002/2003;Quebec;2016A000224;Remand;Number;223;units;0;v80747876;6.3;26588;;;;0
2002/2003;Quebec;2016A000224;Other custodial statuses;Number;223;units;0;v80747877;6.4;3069;;;;0
2002/2003;Quebec;2016A000224;Total community admissions;Number;223;units;0;v80747878;6.5;18914;;;;0
2002/2003;Quebec;2016A000224;Probation and conditional sentences;Number;223;units;0;v80747879;6.6;13221;;;;0
2002/2003;Quebec;2016A000224;Probation;Number;223;units;0;v80747880;6.7;8280;;;;0
2002/2003;Quebec;2016A000224;Conditional sentence;Number;223;units;0;v80747881;6.8;4941;;;;0
2002/2003;Quebec;2016A000224;Other community programs;Number;223;units;0;v80747882;6.9;5693;;;;0
2002/2003;Quebec;2016A000224;Unknown community admissions;Number;223;units;0;v80747883;6.10;0;;;;0
2002/2003;Ontario;2016A000235;Total custodial admissions;Number;223;units;0;v80747885;7.1;94694;;;;0
2002/2003;Ontario;2016A000235;Sentenced;Number;223;units;0;v80747886;7.2;33050;;;;0
2002/2003;Ontario;2016A000235;Remand;Number;223;units;0;v80747887;7.3;58470;;;;0
2002/2003;Ontario;2016A000235;Other custodial statuses;Number;223;units;0;v80747888;7.4;3174;;;;0
2002/2003;Ontario;2016A000235;Total community admissions;Number;223;units;0;v80747889;7.5;53046;;;;0
2002/2003;Ontario;2016A000235;Probation and conditional sentences;Number;223;units;0;v80747890;7.6;44698;;;;0
2002/2003;Ontario;2016A000235;Probation;Number;223;units;0;v80747891;7.7;39778;;;;0
2002/2003;Ontario;2016A000235;Conditional sentence;Number;223;units;0;v80747892;7.8;4920;;;;0
2002/2003;Ontario;2016A000235;Other community programs;Number;223;units;0;v80747893;7.9;8348;;;;0
2002/2003;Ontario;2016A000235;Unknown community admissions;Number;223;units;0;v80747894;7.10;0;;;;0
2002/2003;Manitoba;2016A000246;Total custodial admissions;Number;223;units;0;v80747896;8.1;18014;;;;0
2002/2003;Manitoba;2016A000246;Sentenced;Number;223;units;0;v80747897;8.2;3316;;;;0
2002/2003;Manitoba;2016A000246;Remand;Number;223;units;0;v80747898;8.3;8615;;;;0
2002/2003;Manitoba;2016A000246;Other custodial statuses;Number;223;units;0;v80747899;8.4;6083;;;;0
2002/2003;Manitoba;2016A000246;Total community admissions;Number;223;units;0;v80747900;8.5;7781;;;;0
2002/2003;Manitoba;2016A000246;Probation and conditional sentences;Number;223;units;0;v80747901;8.6;4299;;;;0
2002/2003;Manitoba;2016A000246;Probation;Number;223;units;0;v80747902;8.7;3501;;;;0
2002/2003;Manitoba;2016A000246;Conditional sentence;Number;223;units;0;v80747903;8.8;798;;;;0
2002/2003;Manitoba;2016A000246;Other community programs;Number;223;units;0;v80747904;8.9;3482;;;;0
2002/2003;Manitoba;2016A000246;Unknown community admissions;Number;223;units;0;v80747905;8.10;0;;;;0
2002/2003;Saskatchewan;2016A000247;Total custodial admissions;Number;223;units;0;v80747907;9.1;9244;;;;0
2002/2003;Saskatchewan;2016A000247;Sentenced;Number;223;units;0;v80747908;9.2;3536;;;;0
2002/2003;Saskatchewan;2016A000247;Remand;Number;223;units;0;v80747909;9.3;5518;;;;0
2002/2003;Saskatchewan;2016A000247;Other custodial statuses;Number;223;units;0;v80747910;9.4;190;;;;0
2002/2003;Saskatchewan;2016A000247;Total community admissions;Number;223;units;0;v80747911;9.5;7519;;;;0
2002/2003;Saskatchewan;2016A000247;Probation and conditional sentences;Number;223;units;0;v80747912;9.6;5025;;;;0
2002/2003;Saskatchewan;2016A000247;Probation;Number;223;units;0;v80747913;9.7;3553;;;;0
2002/2003;Saskatchewan;2016A000247;Conditional sentence;Number;223;units;0;v80747914;9.8;1472;;;;0
2002/2003;Saskatchewan;2016A000247;Other community programs;Number;223;units;0;v80747915;9.9;2494;;;;0
2002/2003;Saskatchewan;2016A000247;Unknown community admissions;Number;223;units;0;v80747916;9.10;0;;;;0
2002/2003;Alberta;2016A000248;Total custodial admissions;Number;223;units;0;v80747918;10.1;;..;;;0
2002/2003;Alberta;2016A000248;Sentenced;Number;223;units;0;v80747919;10.2;;..;;;0
2002/2003;Alberta;2016A000248;Remand;Number;223;units;0;v80747920;10.3;;..;;;0
2002/2003;Alberta;2016A000248;Other custodial statuses;Number;223;units;0;v80747921;10.4;;..;;;0
2002/2003;Alberta;2016A000248;Total community admissions;Number;223;units;0;v80747922;10.5;21200;;;;0
2002/2003;Alberta;2016A000248;Probation and conditional sentences;Number;223;units;0;v80747923;10.6;10411;;;;0
2002/2003;Alberta;2016A000248;Probation;Number;223;units;0;v80747924;10.7;8821;;;;0
2002/2003;Alberta;2016A000248;Conditional sentence;Number;223;units;0;v80747925;10.8;1590;;;;0
2002/2003;Alberta;2016A000248;Other community programs;Number;223;units;0;v80747926;10.9;10789;;;;0
2002/2003;Alberta;2016A000248;Unknown community admissions;Number;223;units;0;v80747927;10.10;0;;;;0
2002/2003;British Columbia;2016A000259;Total custodial admissions;Number;223;units;0;v80747929;11.1;33277;;;;0
2002/2003;British Columbia;2016A000259;Sentenced;Number;223;units;0;v80747930;11.2;8740;;;;0
2002/2003;British Columbia;2016A000259;Remand;Number;223;units;0;v80747931;11.3;11507;;;;0
2002/2003;British Columbia;2016A000259;Other custodial statuses;Number;223;units;0;v80747932;11.4;13030;;;;0
2002/2003;British Columbia;2016A000259;Total community admissions;Number;223;units;0;v80747933;11.5;29757;;;;0
2002/2003;British Columbia;2016A000259;Probation and conditional sentences;Number;223;units;0;v80747934;11.6;13974;;;;0
2002/2003;British Columbia;2016A000259;Probation;Number;223;units;0;v80747935;11.7;10429;;;;0
2002/2003;British Columbia;2016A000259;Conditional sentence;Number;223;units;0;v80747936;11.8;3545;;;;0
2002/2003;British Columbia;2016A000259;Other community programs;Number;223;units;0;v80747937;11.9;15783;;;;0
2002/2003;British Columbia;2016A000259;Unknown community admissions;Number;223;units;0;v80747938;11.10;0;;;;0
2002/2003;Yukon;2016A000260;Total custodial admissions;Number;223;units;0;v80747940;12.1;552;;;;0
2002/2003;Yukon;2016A000260;Sentenced;Number;223;units;0;v80747941;12.2;212;;;;0
2002/2003;Yukon;2016A000260;Remand;Number;223;units;0;v80747942;12.3;327;;;;0
2002/2003;Yukon;2016A000260;Other custodial statuses;Number;223;units;0;v80747943;12.4;13;;;;0
2002/2003;Yukon;2016A000260;Total community admissions;Number;223;units;0;v80747944;12.5;833;;;;0
2002/2003;Yukon;2016A000260;Probation and conditional sentences;Number;223;units;0;v80747945;12.6;462;;;;0
2002/2003;Yukon;2016A000260;Probation;Number;223;units;0;v80747946;12.7;363;;;;0
2002/2003;Yukon;2016A000260;Conditional sentence;Number;223;units;0;v80747947;12.8;99;;;;0
2002/2003;Yukon;2016A000260;Other community programs;Number;223;units;0;v80747948;12.9;371;;;;0
2002/2003;Yukon;2016A000260;Unknown community admissions;Number;223;units;0;v80747949;12.10;0;;;;0
2002/2003;Northwest Territories;2016A000261;Total custodial admissions;Number;223;units;0;v80747962;14.1;955;;;;0
2002/2003;Northwest Territories;2016A000261;Sentenced;Number;223;units;0;v80747963;14.2;685;;;;0
2002/2003;Northwest Territories;2016A000261;Remand;Number;223;units;0;v80747964;14.3;268;;;;0
2002/2003;Northwest Territories;2016A000261;Other custodial statuses;Number;223;units;0;v80747965;14.4;2;;;;0
2002/2003;Northwest Territories;2016A000261;Total community admissions;Number;223;units;0;v80747966;14.5;;..;;;0
2002/2003;Northwest Territories;2016A000261;Probation and conditional sentences;Number;223;units;0;v80747967;14.6;;..;;;0
2002/2003;Northwest Territories;2016A000261;Probation;Number;223;units;0;v80747968;14.7;;..;;;0
2002/2003;Northwest Territories;2016A000261;Conditional sentence;Number;223;units;0;v80747969;14.8;;..;;;0
2002/2003;Northwest Territories;2016A000261;Other community programs;Number;223;units;0;v80747970;14.9;;..;;;0
2002/2003;Northwest Territories;2016A000261;Unknown community admissions;Number;223;units;0;v80747971;14.10;;..;;;0
2002/2003;Nunavut;2016A000262;Total custodial admissions;Number;223;units;0;v80747973;15.1;554;;;;0
2002/2003;Nunavut;2016A000262;Sentenced;Number;223;units;0;v80747974;15.2;325;;;;0
2002/2003;Nunavut;2016A000262;Remand;Number;223;units;0;v80747975;15.3;229;;;;0
2002/2003;Nunavut;2016A000262;Total community admissions;Number;223;units;0;v80747977;15.5;487;;;;0
2002/2003;Nunavut;2016A000262;Probation and conditional sentences;Number;223;units;0;v80747978;15.6;312;;;;0
2002/2003;Nunavut;2016A000262;Probation;Number;223;units;0;v80747979;15.7;217;;;;0
2002/2003;Nunavut;2016A000262;Conditional sentence;Number;223;units;0;v80747980;15.8;95;;;;0
2002/2003;Nunavut;2016A000262;Other community programs;Number;223;units;0;v80747981;15.9;174;;;;0
2002/2003;Nunavut;2016A000262;Unknown community admissions;Number;223;units;0;v80747982;15.10;1;;;;0
2003/2004;Provinces and territories;2016A000011124;Total custodial admissions;Number;223;units;0;v80747819;1.1;206403;;;;0
2003/2004;Provinces and territories;2016A000011124;Sentenced;Number;223;units;0;v80747820;1.2;65632;;;;0
2003/2004;Provinces and territories;2016A000011124;Remand;Number;223;units;0;v80747821;1.3;112781;;;;0
2003/2004;Provinces and territories;2016A000011124;Other custodial statuses;Number;223;units;0;v80747822;1.4;27990;;;;0
2003/2004;Provinces and territories;2016A000011124;Total community admissions;Number;223;units;0;v80747823;1.5;130668;;;;0
2003/2004;Provinces and territories;2016A000011124;Probation and conditional sentences;Number;223;units;0;v80747824;1.6;95255;;;;0
2003/2004;Provinces and territories;2016A000011124;Probation;Number;223;units;0;v80747825;1.7;76785;;;;0
2003/2004;Provinces and territories;2016A000011124;Conditional sentence;Number;223;units;0;v80747826;1.8;18470;;;;0
2003/2004;Provinces and territories;2016A000011124;Other community programs;Number;223;units;0;v80747827;1.9;35409;;;;0
2003/2004;Provinces and territories;2016A000011124;Unknown community admissions;Number;223;units;0;v80747828;1.10;4;;;;0
2003/2004;Newfoundland and Labrador;2016A000210;Total custodial admissions;Number;223;units;0;v80747830;2.1;1746;;;;0
2003/2004;Newfoundland and Labrador;2016A000210;Sentenced;Number;223;units;0;v80747831;2.2;1187;;;;0
2003/2004;Newfoundland and Labrador;2016A000210;Remand;Number;223;units;0;v80747832;2.3;447;;;;0
2003/2004;Newfoundland and Labrador;2016A000210;Other custodial statuses;Number;223;units;0;v80747833;2.4;112;;;;0
2003/2004;Newfoundland and Labrador;2016A000210;Total community admissions;Number;223;units;0;v80747834;2.5;2151;;;;0
2003/2004;Newfoundland and Labrador;2016A000210;Probation and conditional sentences;Number;223;units;0;v80747835;2.6;2151;;;;0
2003/2004;Newfoundland and Labrador;2016A000210;Probation;Number;223;units;0;v80747836;2.7;1741;;;;0
2003/2004;Newfoundland and Labrador;2016A000210;Conditional sentence;Number;223;units;0;v80747837;2.8;410;;;;0
2003/2004;Newfoundland and Labrador;2016A000210;Other community programs;Number;223;units;0;v80747838;2.9;0;;;;0
2003/2004;Newfoundland and Labrador;2016A000210;Unknown community admissions;Number;223;units;0;v80747839;2.10;0;;;;0
2003/2004;Prince Edward Island;2016A000211;Total custodial admissions;Number;223;units;0;v80747841;3.1;678;;;;0
2003/2004;Prince Edward Island;2016A000211;Sentenced;Number;223;units;0;v80747842;3.2;489;;;;0
2003/2004;Prince Edward Island;2016A000211;Remand;Number;223;units;0;v80747843;3.3;189;;;;0
2003/2004;Prince Edward Island;2016A000211;Other custodial statuses;Number;223;units;0;v80747844;3.4;;..;;;0
2003/2004;Prince Edward Island;2016A000211;Total community admissions;Number;223;units;0;v80747845;3.5;800;;;;0
